season,round,driverId,stop,lap,time,duration
2017,1,kevin_magnussen,1,1,16:08:47,31.336
2017,1,stroll,1,5,16:14:22,22.293
2017,1,vandoorne,1,9,16:20:40,39.562
2017,1,ocon,1,15,16:29:32,22.154
2017,1,giovinazzi,1,15,16:29:57,28.591
2017,1,alonso,1,16,16:31:00,22.484
2017,1,hulkenberg,1,16,16:31:01,23.13
2017,1,hamilton,1,17,16:31:40,21.709
2017,1,perez,1,17,16:32:20,22.045
2017,1,sainz,1,18,16:33:49,21.762
2017,1,massa,1,20,16:36:44,21.568
2017,1,vettel,1,23,16:40:32,21.988
2017,1,bottas,1,25,16:43:42,21.44
2017,1,max_verstappen,1,25,16:43:56,22.208
2017,1,raikkonen,1,26,16:45:16,22.033
2017,1,stroll,2,29,16:51:13,22.38
2017,1,hulkenberg,2,30,16:52:40,23.159
2017,1,kvyat,1,34,16:57:51,25.559
2017,1,kevin_magnussen,2,44,17:15:10,22.189
2017,1,kvyat,2,49,17:20:30,24.026
2017,2,hulkenberg,1,1,14:05:25,23.55
2017,2,vettel,1,2,14:07:35,22.906
2017,2,kvyat,1,2,14:07:46,24.016
2017,2,alonso,1,2,14:07:48,24.25
2017,2,massa,1,2,14:07:51,23.123
2017,2,perez,1,2,14:07:52,24.03
2017,2,kevin_magnussen,1,2,14:07:53,23.809
2017,2,ericsson,1,2,14:07:54,27.934
2017,2,ocon,1,2,14:07:57,17.673
2017,2,grosjean,1,2,14:08:00,30.654
2017,2,giovinazzi,1,2,14:08:01,29.443
2017,2,vandoorne,1,2,14:08:01,25.146
2017,2,hamilton,1,4,14:12:08,22.999
2017,2,bottas,1,4,14:12:17,32.287
2017,2,ricciardo,1,4,14:12:20,17.34
2017,2,raikkonen,1,4,14:12:21,23.847
2017,2,max_verstappen,1,4,14:12:23,23.071
2017,2,vettel,2,4,14:12:35,17.354
2017,2,sainz,1,4,14:12:47,17.337
2017,2,ocon,2,4,14:12:49,33.491
2017,2,alonso,2,4,14:12:55,17.304
2017,2,kvyat,2,4,14:13:00,17.32
2017,2,perez,2,4,14:13:01,17.416
2017,2,massa,2,4,14:13:01,17.324
2017,2,kevin_magnussen,2,4,14:13:03,17.296
2017,2,jolyon_palmer,1,4,14:13:06,17.291
2017,2,vandoorne,2,4,14:13:08,17.325
2017,2,hulkenberg,2,4,14:13:11,17.336
2017,2,ericsson,2,4,14:13:14,17.341
2017,2,grosjean,2,4,14:13:23,17.303
2017,2,hamilton,2,5,14:15:08,17.616
2017,2,ricciardo,2,5,14:15:09,23.613
2017,2,raikkonen,2,5,14:15:18,17.877
2017,2,max_verstappen,2,5,14:15:19,17.651
2017,2,bottas,2,5,14:15:20,17.343
2017,2,vettel,3,5,14:15:24,17.362
2017,2,sainz,2,5,14:15:33,17.34
2017,2,alonso,3,5,14:15:40,17.302
2017,2,kvyat,3,5,14:15:46,17.324
2017,2,massa,3,5,14:15:48,17.321
2017,2,kevin_magnussen,3,5,14:15:49,17.298
2017,2,perez,3,5,14:15:49,17.312
2017,2,ocon,3,5,14:15:52,17.356
2017,2,jolyon_palmer,2,5,14:15:55,17.291
2017,2,vandoorne,3,5,14:15:57,17.295
2017,2,hulkenberg,3,5,14:15:58,17.362
2017,2,ericsson,3,5,14:16:02,17.344
2017,2,grosjean,3,5,14:16:10,24.114
2017,2,hamilton,3,6,14:17:55,17.737
2017,2,ricciardo,3,6,14:18:00,17.48
2017,2,raikkonen,3,6,14:18:03,17.435
2017,2,max_verstappen,3,6,14:18:05,17.421
2017,2,bottas,3,6,14:18:06,17.323
2017,2,vettel,4,6,14:18:10,17.37
2017,2,alonso,4,6,14:18:16,17.302
2017,2,sainz,3,6,14:18:18,17.374
2017,2,kvyat,4,6,14:18:28,17.322
2017,2,massa,4,6,14:18:29,17.377
2017,2,perez,4,6,14:18:30,18.225
2017,2,kevin_magnussen,4,6,14:18:34,17.299
2017,2,ocon,4,6,14:18:36,17.366
2017,2,jolyon_palmer,3,6,14:18:39,17.301
2017,2,vandoorne,4,6,14:18:41,17.292
2017,2,hulkenberg,4,6,14:18:43,17.359
2017,2,ericsson,4,6,14:18:46,17.344
2017,2,grosjean,4,6,14:18:48,17.314
2017,2,perez,5,20,14:43:03,23.057
2017,2,massa,5,24,14:50:13,23.451
2017,2,sainz,4,28,14:56:06,22.84
2017,2,max_verstappen,4,29,14:57:33,22.505
2017,2,jolyon_palmer,4,30,15:00:32,23.993
2017,2,kevin_magnussen,5,32,15:03:12,23.463
2017,2,ricciardo,4,33,15:04:09,22.505
2017,2,hulkenberg,5,33,15:05:10,40.144
2017,2,vettel,5,34,15:05:37,22.443
2017,2,bottas,4,35,15:07:45,24.317
2017,2,hamilton,4,36,15:08:39,22.668
2017,2,grosjean,5,35,15:08:45,23.211
2017,2,raikkonen,4,39,15:14:04,23.119
2017,2,ocon,5,42,15:20:06,22.926
2017,2,massa,6,48,15:30:29,22.517
2017,2,perez,6,49,15:31:25,22.979
2017,3,stroll,1,8,18:16:59,24.915
2017,3,vettel,1,10,18:19:52,24.702
2017,3,max_verstappen,1,11,18:21:30,25.174
2017,3,ocon,1,11,18:21:47,24.664
2017,3,wehrlein,1,11,18:21:59,26.542
2017,3,raikkonen,1,12,18:23:10,26.43
2017,3,grosjean,1,12,18:23:23,25.075
2017,3,sainz,1,12,18:23:26,25.001
2017,3,bottas,1,13,18:24:52,28.368
2017,3,hamilton,1,13,18:24:59,30.687
2017,3,ricciardo,1,13,18:24:59,25.312
2017,3,massa,1,13,18:25:06,25.704
2017,3,hulkenberg,1,13,18:25:13,26.634
2017,3,perez,1,13,18:25:24,24.332
2017,3,alonso,1,13,18:25:31,24.922
2017,3,jolyon_palmer,1,13,18:25:31,27.466
2017,3,kvyat,1,13,18:25:35,25.204
2017,3,bottas,2,30,18:54:49,24.54
2017,3,grosjean,2,31,18:56:52,24.965
2017,3,vettel,2,33,18:59:27,24.314
2017,3,ericsson,1,33,19:00:33,25.576
2017,3,perez,2,36,19:04:49,24.63
2017,3,hulkenberg,2,36,19:04:58,25.135
2017,3,alonso,2,36,19:05:15,24.723
2017,3,raikkonen,2,37,19:06:10,25.856
2017,3,massa,2,37,19:06:22,24.24
2017,3,ocon,2,37,19:06:38,24.505
2017,3,jolyon_palmer,2,37,19:06:55,26.42
2017,3,ricciardo,2,39,19:09:27,25.2
2017,3,hamilton,2,41,19:12:14,30.682
2017,3,kvyat,2,41,19:13:18,25.246
2017,4,vandoorne,1,1,15:08:55,30.006
2017,4,ericsson,1,1,15:08:58,32.235
2017,4,wehrlein,1,2,15:11:28,31.266
2017,4,wehrlein,2,20,15:43:16,30.799
2017,4,massa,1,21,15:44:10,29.923
2017,4,kevin_magnussen,1,21,15:44:30,36.559
2017,4,kvyat,1,21,15:44:36,29.991
2017,4,ericsson,2,21,15:44:59,30.655
2017,4,sainz,1,24,15:49:33,29.973
2017,4,vandoorne,2,24,15:49:57,35.998
2017,4,ocon,1,26,15:52:42,30.253
2017,4,stroll,1,26,15:52:58,29.791
2017,4,bottas,1,27,15:53:23,29.356
2017,4,perez,1,27,15:54:17,29.868
2017,4,raikkonen,1,29,15:56:49,30.152
2017,4,max_verstappen,1,29,15:57:19,29.567
2017,4,hamilton,1,30,15:58:36,29.739
2017,4,vettel,1,34,16:04:56,30.097
2017,4,hulkenberg,1,40,16:16:07,30.28
2017,4,massa,2,41,16:17:53,29.92
2017,5,kvyat,1,1,14:04:51,22.235
2017,5,massa,1,1,14:05:02,40.612
2017,5,jolyon_palmer,1,2,14:06:27,23.159
2017,5,alonso,1,12,14:21:10,22.69
2017,5,stroll,1,12,14:21:16,22.1
2017,5,vandoorne,1,12,14:21:24,22.547
2017,5,kevin_magnussen,1,13,14:22:35,22.703
2017,5,sainz,1,13,14:22:36,22.432
2017,5,massa,2,13,14:23:17,22.292
2017,5,vettel,1,14,14:23:19,22.499
2017,5,hulkenberg,1,15,14:25:28,22.49
2017,5,ocon,1,16,14:26:51,22.616
2017,5,perez,1,18,14:29:42,25.082
2017,5,ericsson,1,18,14:30:11,22.995
2017,5,grosjean,1,19,14:31:26,22.866
2017,5,hamilton,1,21,14:33:26,21.544
2017,5,ricciardo,1,21,14:33:54,21.811
2017,5,jolyon_palmer,2,21,14:35:11,22.762
2017,5,bottas,1,26,14:41:01,21.689
2017,5,alonso,2,31,14:49:39,23.354
2017,5,ericsson,2,32,14:51:03,22.775
2017,5,wehrlein,1,33,14:52:14,23.445
2017,5,hulkenberg,2,33,14:52:15,22.362
2017,5,kevin_magnussen,2,33,14:52:15,23.814
2017,5,kvyat,2,33,14:52:37,22.117
2017,5,stroll,2,33,14:52:52,22.071
2017,5,massa,3,33,14:53:10,23.066
2017,5,perez,2,34,14:53:46,23.107
2017,5,ocon,2,34,14:53:58,22.643
2017,5,sainz,2,34,14:54:20,21.934
2017,5,grosjean,2,34,14:54:22,22.641
2017,5,hamilton,2,36,14:56:30,21.722
2017,5,vettel,2,37,14:57:53,22.307
2017,5,ricciardo,2,38,15:00:10,21.918
2017,5,jolyon_palmer,3,42,15:07:31,24.75
2017,5,alonso,3,51,15:20:24,22.923
2017,5,kevin_magnussen,3,63,15:37:43,25.052
2017,6,wehrlein,1,1,14:04:27,25.813
2017,6,button,1,1,14:04:29,24.465
2017,6,perez,1,16,14:23:49,31.313
2017,6,max_verstappen,1,32,14:44:07,25.343
2017,6,bottas,1,33,14:45:24,24.308
2017,6,raikkonen,1,34,14:46:35,24.833
2017,6,ericsson,1,35,14:49:08,24.949
2017,6,kvyat,1,36,14:49:48,24.406
2017,6,ocon,1,36,14:50:06,24.299
2017,6,sainz,1,37,14:50:54,24.427
2017,6,kevin_magnussen,1,37,14:51:04,24.979
2017,6,ricciardo,1,38,14:51:46,24.183
2017,6,massa,1,38,14:52:42,24.353
2017,6,vettel,1,39,14:52:55,24.306
2017,6,ocon,2,39,14:54:19,24.496
2017,6,button,2,39,14:54:53,26.057
2017,6,grosjean,1,40,14:54:55,24.66
2017,6,stroll,1,41,14:56:46,26.69
2017,6,kevin_magnussen,2,42,14:57:54,26.04
2017,6,jolyon_palmer,1,42,14:58:05,25.472
2017,6,vandoorne,1,43,14:58:56,24.768
2017,6,hamilton,1,46,15:02:38,24.155
2017,6,max_verstappen,2,60,15:20:48,25.678
2017,6,ocon,3,60,15:22:40,24.642
2017,6,massa,2,62,15:24:59,25.123
2017,6,perez,2,63,15:26:16,25.026
2017,6,stroll,2,67,15:33:42,25.248
2017,6,perez,3,72,15:40:06,35.485
2017,7,grosjean,1,1,14:04:59,31.256
2017,7,wehrlein,1,1,14:05:02,51.757
2017,7,vettel,1,5,14:11:32,31.596
2017,7,hulkenberg,1,11,14:19:40,26.764
2017,7,jolyon_palmer,1,11,14:19:55,24.423
2017,7,ericsson,1,11,14:19:57,24.047
2017,7,kvyat,1,15,14:25:55,18.088
2017,7,raikkonen,1,17,14:28:23,23.5
2017,7,ricciardo,1,18,14:29:37,23.309
2017,7,perez,1,19,14:30:56,23.229
2017,7,bottas,1,23,14:35:53,22.946
2017,7,stroll,1,25,14:39:14,22.79
2017,7,hamilton,1,32,14:47:15,23.061
2017,7,ocon,1,32,14:47:42,23.409
2017,7,wehrlein,2,40,14:59:18,24.202
2017,7,raikkonen,2,41,14:59:29,23.76
2017,7,alonso,1,42,15:01:08,23.526
2017,7,vandoorne,1,45,15:05:22,23.267
2017,7,kevin_magnussen,1,46,15:06:28,28.869
2017,7,vettel,2,49,15:09:44,23.345
2017,7,kvyat,2,53,15:15:19,
2017,8,bottas,1,1,17:07:00,36.262
2017,8,grosjean,1,3,17:09:40,20.776
2017,8,ricciardo,1,5,17:13:04,23.361
2017,8,vandoorne,1,5,17:13:19,21.423
2017,8,hamilton,1,12,17:25:22,20.418
2017,8,vettel,1,12,17:25:26,20.059
2017,8,perez,1,12,17:25:35,20.598
2017,8,raikkonen,1,12,17:25:39,23.237
2017,8,massa,1,12,17:25:43,21.453
2017,8,ocon,1,12,17:25:45,20.493
2017,8,bottas,2,11,17:25:58,20.407
2017,8,kevin_magnussen,1,12,17:26:11,20.391
2017,8,alonso,1,12,17:26:36,21.217
2017,8,sainz,1,12,17:26:37,21.04
2017,8,ericsson,1,12,17:26:45,23.906
2017,8,wehrlein,1,12,17:26:49,31.122
2017,8,stroll,1,13,17:28:26,22.625
2017,8,hulkenberg,1,13,17:28:32,21.263
2017,8,ricciardo,2,13,17:29:01,20.198
2017,8,wehrlein,2,13,17:29:45,22.356
2017,8,grosjean,2,14,17:31:36,21.069
2017,8,hamilton,2,17,17:39:17,15.234
2017,8,vettel,2,17,17:39:18,15.174
2017,8,perez,2,17,17:39:19,15.278
2017,8,massa,2,17,17:39:20,15.033
2017,8,ocon,2,17,17:39:21,15.061
2017,8,raikkonen,2,17,17:39:22,15.049
2017,8,stroll,2,17,17:39:23,15.327
2017,8,hulkenberg,2,17,17:39:24,15.638
2017,8,ricciardo,3,17,17:39:26,15.135
2017,8,kevin_magnussen,2,17,17:39:27,15.128
2017,8,alonso,2,17,17:39:29,15.104
2017,8,sainz,2,17,17:39:31,14.966
2017,8,vandoorne,2,17,17:39:32,15.097
2017,8,grosjean,3,17,17:39:33,15.073
2017,8,ericsson,2,17,17:39:34,26.051
2017,8,wehrlein,3,17,17:39:36,34.847
2017,8,bottas,3,17,17:39:52,14.978
2017,8,perez,3,20,17:47:36,
2017,8,ocon,3,20,17:47:51,31.657
2017,8,raikkonen,3,20,17:48:02,
2017,8,wehrlein,4,21,17:50:37,22.39
2017,8,hamilton,3,22,17:53:26,
2017,8,vettel,3,22,17:53:28,
2017,8,massa,3,22,17:53:30,
2017,8,stroll,3,22,17:53:32,
2017,8,ricciardo,4,22,17:53:34,
2017,8,hulkenberg,3,22,17:53:35,
2017,8,kevin_magnussen,3,22,17:53:37,
2017,8,alonso,3,22,17:53:38,
2017,8,sainz,3,22,17:53:40,
2017,8,grosjean,4,22,17:53:42,
2017,8,ericsson,3,22,17:53:45,
2017,8,vandoorne,3,22,17:53:48,
2017,8,bottas,4,22,17:53:50,
2017,8,ocon,4,22,17:53:52,
2017,8,wehrlein,5,22,17:53:54,
2017,8,hamilton,4,31,18:32:21,27.025
2017,8,vettel,4,33,18:35:52,29.317
2017,8,vandoorne,4,33,18:36:35,20.446
2017,8,perez,4,33,18:38:09,14.951
2017,8,raikkonen,4,33,18:38:11,14.943
2017,8,grosjean,5,36,18:42:11,24.486
2017,9,kvyat,1,1,14:04:23,33.607
2017,9,kvyat,2,9,14:14:29,16.139
2017,9,hulkenberg,1,14,14:19:44,21.977
2017,9,hamilton,1,31,14:38:58,20.761
2017,9,vandoorne,1,31,14:39:43,21.714
2017,9,ricciardo,1,33,14:41:11,21.713
2017,9,vettel,1,34,14:42:15,21.75
2017,9,jolyon_palmer,1,34,14:43:13,22.233
2017,9,ericsson,1,34,14:43:40,22.339
2017,9,perez,1,35,14:44:03,22.03
2017,9,stroll,1,35,14:44:21,21.332
2017,9,wehrlein,1,35,14:44:41,22.414
2017,9,grosjean,1,36,14:45:10,22.026
2017,9,bottas,1,41,14:50:11,22.387
2017,9,sainz,1,40,14:50:18,21.659
2017,9,ocon,1,42,14:52:17,22.176
2017,9,raikkonen,1,44,14:53:59,21.662
2017,9,vandoorne,2,44,14:55:17,16.206
2017,9,massa,1,47,14:58:07,20.977
2017,9,kvyat,3,55,15:09:24,22.274
2017,10,kvyat,1,1,13:08:08,45.538
2017,10,wehrlein,1,2,13:10:06,29.861
2017,10,wehrlein,2,3,13:12:33,29.941
2017,10,kvyat,2,9,13:23:00,22.895
2017,10,vettel,1,18,13:36:44,28.363
2017,10,max_verstappen,1,19,13:38:17,29.147
2017,10,ocon,1,20,13:40:15,29.194
2017,10,alonso,1,20,13:40:30,28.269
2017,10,stroll,1,22,13:43:38,29.849
2017,10,perez,1,23,13:45:01,28.942
2017,10,grosjean,1,23,13:45:11,28.361
2017,10,raikkonen,1,24,13:45:53,28.476
2017,10,hulkenberg,1,24,13:46:27,30.841
2017,10,hamilton,1,25,13:47:14,27.733
2017,10,massa,1,25,13:48:18,27.583
2017,10,vandoorne,1,26,13:49:50,29.337
2017,10,kvyat,3,27,13:52:00,28.63
2017,10,ericsson,1,28,13:53:19,28.825
2017,10,wehrlein,3,31,13:58:18,31.25
2017,10,bottas,1,32,13:58:23,27.858
2017,10,ricciardo,1,32,13:59:09,27.91
2017,10,kevin_magnussen,1,37,14:07:18,28.099
2017,10,stroll,2,42,14:15:32,28.335
2017,10,grosjean,2,43,14:16:53,28.998
2017,10,raikkonen,2,49,14:24:46,29.057
2017,10,max_verstappen,2,49,14:25:07,28.056
2017,10,vettel,2,50,14:27:09,35.204
2017,11,ericsson,1,1,14:05:01,25.179
2017,11,wehrlein,1,3,14:09:26,24.213
2017,11,grosjean,1,20,14:35:03,22.638
2017,11,wehrlein,2,28,14:46:37,22.998
2017,11,stroll,1,29,14:47:41,21.804
2017,11,bottas,1,30,14:48:04,22.681
2017,11,hamilton,1,31,14:49:30,21.338
2017,11,kevin_magnussen,1,31,14:50:24,22.684
2017,11,vettel,1,32,14:50:43,22.317
2017,11,raikkonen,1,33,14:52:06,21.919
2017,11,perez,1,34,14:54:12,24.017
2017,11,resta,1,34,14:55:06,22.399
2017,11,sainz,1,35,14:55:33,22.745
2017,11,alonso,1,35,14:55:33,22.399
2017,11,ocon,1,35,14:55:44,22.441
2017,11,kvyat,1,40,15:02:57,22.273
2017,11,max_verstappen,1,42,15:04:37,33.605
2017,11,vandoorne,1,42,15:05:22,28.616
2017,11,hulkenberg,1,45,15:09:34,31.86
2017,11,jolyon_palmer,1,46,15:11:22,22.684
2017,11,ericsson,2,63,15:36:20,24.097
2017,12,jolyon_palmer,1,8,14:19:01,26.202
2017,12,ericsson,1,8,14:19:07,23.999
2017,12,kevin_magnussen,1,9,14:20:51,22.828
2017,12,stroll,1,9,14:20:55,24.697
2017,12,ocon,1,10,14:22:35,23.364
2017,12,grosjean,1,10,14:22:38,22.925
2017,12,alonso,1,10,14:22:43,24.158
2017,12,hulkenberg,1,11,14:24:21,23.507
2017,12,massa,1,11,14:24:38,22.667
2017,12,hamilton,1,12,14:25:45,22.037
2017,12,perez,1,12,14:26:21,23.289
2017,12,bottas,1,13,14:27:44,22.963
2017,12,vettel,1,14,14:29:26,22.443
2017,12,ricciardo,1,14,14:29:45,22.9
2017,12,raikkonen,1,15,14:31:33,22.533
2017,12,raikkonen,2,17,14:35:29,30.373
2017,12,kvyat,1,18,14:37:55,22.444
2017,12,vandoorne,1,18,14:38:00,26.894
2017,12,sainz,1,19,14:39:43,24.095
2017,12,ericsson,2,23,14:47:51,23.221
2017,12,perez,2,25,14:50:45,28.594
2017,12,ocon,2,27,14:54:26,23.2
2017,12,raikkonen,3,29,14:57:52,22.963
2017,12,hulkenberg,2,29,14:58:06,23.539
2017,12,grosjean,2,29,14:58:27,22.756
2017,12,massa,2,29,14:58:40,23.092
2017,12,ocon,3,29,14:58:44,29.646
2017,12,sainz,2,29,14:58:50,24.37
2017,12,stroll,2,29,14:59:01,23.109
2017,12,perez,3,29,14:59:10,26.574
2017,12,hamilton,2,30,14:59:18,22.357
2017,12,vettel,2,30,14:59:18,25.65
2017,12,bottas,2,30,14:59:31,22.919
2017,12,ricciardo,2,30,14:59:47,23.18
2017,12,ericsson,3,29,14:59:55,23.792
2017,12,kevin_magnussen,2,30,15:01:09,22.908
2017,12,kvyat,2,30,15:01:33,23.341
2017,12,jolyon_palmer,2,30,15:01:36,24.674
2017,12,vandoorne,2,30,15:01:43,26.187
2017,12,kevin_magnussen,3,34,15:10:50,23.737
2017,13,grosjean,1,3,14:08:10,33.433
2017,13,max_verstappen,1,3,14:08:20,39.888
2017,13,hulkenberg,1,9,14:16:50,24.418
2017,13,kevin_magnussen,1,11,14:19:43,24.384
2017,13,sainz,1,13,14:22:44,24.865
2017,13,raikkonen,1,15,14:25:17,25.367
2017,13,ocon,1,16,14:26:42,24.432
2017,13,stroll,1,17,14:28:09,26.131
2017,13,ericsson,1,18,14:30:19,25.31
2017,13,kvyat,1,19,14:31:23,25.826
2017,13,wehrlein,1,20,14:33:19,25.212
2017,13,massa,1,21,14:33:59,25.078
2017,13,jolyon_palmer,1,25,14:40:16,31.008
2017,13,max_verstappen,2,27,14:43:27,24.173
2017,13,alonso,1,30,14:47:38,24.442
2017,13,vettel,1,31,14:48:03,24.307
2017,13,hamilton,1,32,14:49:05,23.725
2017,13,perez,1,32,14:49:55,25.377
2017,13,bottas,1,33,14:50:35,23.728
2017,13,grosjean,2,34,14:53:53,24.307
2017,13,ricciardo,1,37,14:56:51,23.951
2017,14,hamilton,1,1,20:06:27,30.442
2017,14,ricciardo,1,1,20:06:29,30.737
2017,14,hulkenberg,1,1,20:06:30,31.032
2017,14,perez,1,1,20:06:31,30.709
2017,14,jolyon_palmer,1,1,20:06:33,30.785
2017,14,bottas,1,1,20:06:33,30.444
2017,14,vandoorne,1,1,20:06:35,31.55
2017,14,ocon,1,1,20:06:36,31.793
2017,14,sainz,1,1,20:06:37,32.689
2017,14,kevin_magnussen,1,1,20:06:39,32.701
2017,14,kvyat,1,1,20:06:40,33.077
2017,14,alonso,1,1,20:06:42,36.9
2017,14,stroll,1,1,20:06:43,37.403
2017,14,massa,1,1,20:06:44,38.464
2017,14,grosjean,1,1,20:06:45,39.455
2017,14,ericsson,1,1,20:06:48,40.125
2017,14,wehrlein,1,1,20:06:49,40.506
2017,14,hamilton,2,2,20:09:49,24.368
2017,14,ricciardo,2,2,20:09:51,24.402
2017,14,hulkenberg,2,2,20:09:52,25.093
2017,14,perez,2,2,20:09:53,25.315
2017,14,bottas,2,2,20:09:55,25.367
2017,14,jolyon_palmer,2,2,20:09:56,26.206
2017,14,vandoorne,2,2,20:09:58,26.553
2017,14,ocon,2,2,20:09:59,26.532
2017,14,sainz,2,2,20:10:00,27.452
2017,14,kevin_magnussen,2,2,20:10:02,26.903
2017,14,kvyat,2,2,20:10:04,27.015
2017,14,alonso,2,2,20:10:05,29.306
2017,14,stroll,2,2,20:10:07,29.294
2017,14,massa,2,2,20:10:08,30.79
2017,14,grosjean,2,2,20:10:10,31.32
2017,14,ericsson,2,2,20:10:12,38.886
2017,14,wehrlein,2,2,20:10:14,45.875
2017,14,hamilton,3,3,20:13:00,24.337
2017,14,ricciardo,3,3,20:13:01,24.362
2017,14,hulkenberg,3,3,20:13:03,24.964
2017,14,perez,3,3,20:13:04,25.288
2017,14,bottas,3,3,20:13:05,25.432
2017,14,jolyon_palmer,3,3,20:13:07,25.113
2017,14,vandoorne,3,3,20:13:08,24.543
2017,14,ocon,3,3,20:13:09,24.664
2017,14,sainz,3,3,20:13:10,25.356
2017,14,kevin_magnussen,3,3,20:13:11,25.509
2017,14,kvyat,3,3,20:13:13,25.003
2017,14,alonso,3,3,20:13:15,25.626
2017,14,stroll,3,3,20:13:16,25.584
2017,14,massa,3,3,20:13:17,25.731
2017,14,grosjean,3,3,20:13:19,26.228
2017,14,ericsson,3,3,20:13:21,27.591
2017,14,wehrlein,3,3,20:13:22,27.865
2017,14,ricciardo,4,11,20:30:55,29.658
2017,14,perez,4,11,20:31:20,30.128
2017,14,ocon,4,11,20:31:38,31.336
2017,14,kevin_magnussen,4,11,20:31:52,30.132
2017,14,hulkenberg,4,12,20:33:56,30.725
2017,14,jolyon_palmer,4,12,20:34:10,30.015
2017,14,vandoorne,4,12,20:34:19,30.39
2017,14,ericsson,4,13,20:37:20,31.714
2017,14,massa,4,17,20:46:40,29.685
2017,14,wehrlein,4,21,20:55:34,32.249
2017,14,kevin_magnussen,5,24,21:01:10,30.504
2017,14,massa,5,24,21:01:38,30.048
2017,14,stroll,4,26,21:05:07,29.412
2017,14,sainz,4,27,21:06:44,30.093
2017,14,vandoorne,5,27,21:06:56,36.138
2017,14,grosjean,4,27,21:07:18,29.049
2017,14,ocon,5,27,21:07:19,29.173
2017,14,ericsson,5,27,21:07:36,50.617
2017,14,ricciardo,5,28,21:08:22,29.118
2017,14,bottas,4,28,21:08:39,29.089
2017,14,hulkenberg,5,28,21:08:46,30.005
2017,14,perez,5,28,21:08:49,29.186
2017,14,hamilton,4,29,21:10:11,28.466
2017,14,wehrlein,5,28,21:10:50,31.094
2017,14,jolyon_palmer,5,29,21:10:52,30.038
2017,14,ericsson,6,31,21:17:01,30.067
2017,14,massa,6,37,21:27:05,29.671
2017,14,hulkenberg,6,38,21:28:16,
2017,14,ocon,6,38,21:29:07,29.134
2017,14,kevin_magnussen,6,38,21:29:17,29.379
2017,14,wehrlein,6,37,21:30:39,32.183
2017,15,ocon,1,2,15:06:57,24.456
2017,15,hulkenberg,1,9,15:18:36,24.872
2017,15,kevin_magnussen,1,10,15:20:13,23.766
2017,15,massa,1,11,15:21:49,23.791
2017,15,grosjean,1,11,15:22:00,24.912
2017,15,stroll,1,12,15:23:27,24.109
2017,15,gasly,1,12,15:23:37,25.044
2017,15,vandoorne,1,13,15:25:04,24.58
2017,15,jolyon_palmer,1,13,15:25:12,25.558
2017,15,hamilton,1,26,15:45:40,23.489
2017,15,alonso,1,26,15:46:31,25.798
2017,15,max_verstappen,1,27,15:47:09,23.652
2017,15,vettel,1,27,15:47:42,23.695
2017,15,bottas,1,28,15:49:19,23.676
2017,15,ricciardo,1,29,15:50:36,24.199
2017,15,perez,1,30,15:52:42,24.314
2017,15,grosjean,2,33,15:58:35,24.419
2017,15,wehrlein,1,37,16:05:08,25.06
2017,15,ericsson,1,38,16:07:14,24.719
2017,15,hulkenberg,2,50,16:26:10,25.714
2017,16,wehrlein,1,2,14:07:36,24.424
2017,16,wehrlein,2,3,14:09:55,24.918
2017,16,stroll,1,4,14:11:34,23.475
2017,16,vandoorne,1,9,14:20:17,23.43
2017,16,massa,1,17,14:33:15,22.956
2017,16,kevin_magnussen,1,19,14:36:33,23.065
2017,16,ocon,1,20,14:37:56,24.078
2017,16,max_verstappen,1,21,14:39:13,22.62
2017,16,perez,1,21,14:39:37,23.634
2017,16,hamilton,1,22,14:40:43,22.724
2017,16,gasly,1,22,14:41:29,23.344
2017,16,grosjean,1,23,14:43:03,22.781
2017,16,ricciardo,1,25,14:45:43,23.796
2017,16,alonso,1,25,14:46:28,24.636
2017,16,wehrlein,3,25,14:47:08,24.952
2017,16,raikkonen,1,28,14:50:46,23.699
2017,16,bottas,1,30,14:53:46,22.876
2017,16,vandoorne,2,34,15:01:19,23.399
2017,16,stroll,2,35,15:02:52,22.736
2017,16,hulkenberg,1,38,15:07:08,23.199
2017,16,jolyon_palmer,1,39,15:09:02,25.618
2017,16,gasly,2,39,15:09:07,24.413
2017,17,kevin_magnussen,1,1,14:05:31,25.112
2017,17,wehrlein,1,3,14:09:08,31.334
2017,17,brendon_hartley,1,8,14:17:38,24.4
2017,17,stroll,1,10,14:21:03,24.949
2017,17,ricciardo,1,12,14:23:58,23.604
2017,17,perez,1,12,14:24:19,24.326
2017,17,ocon,1,14,14:27:34,24.502
2017,17,alonso,1,14,14:27:37,23.796
2017,17,vettel,1,16,14:30:37,24.3
2017,17,grosjean,1,16,14:31:15,24.897
2017,17,kvyat,1,17,14:32:52,24.883
2017,17,bottas,1,18,14:34:03,23.459
2017,17,hamilton,1,19,14:35:36,23.402
2017,17,sainz,1,19,14:36:13,24.525
2017,17,raikkonen,1,20,14:37:29,23.575
2017,17,ericsson,1,21,14:40:02,25.841
2017,17,max_verstappen,1,24,14:44:17,24.325
2017,17,vandoorne,1,25,14:46:48,23.578
2017,17,massa,1,29,14:53:26,23.772
2017,17,brendon_hartley,2,35,15:04:07,24.229
2017,17,stroll,2,36,15:05:47,24.497
2017,17,max_verstappen,2,37,15:06:06,23.423
2017,17,vettel,2,38,15:07:41,23.62
2017,17,kevin_magnussen,2,49,15:28:07,25.268
